post_id,platform,content_type,likes,comments,shares,views,engagement_rate_percent,hashtags,posting_time,post_date
332,Instagram,Image,125084,3380,1833,460358,28.3,#foodie,Morning,2025-08-09
333,YouTube,Video,61043,3232,3301,137980,48.98,#marketing,Evening,2024-08-20
334,Twitter,Video,54775,5112,7252,837197,8.02,#fitness,Night,2024-06-28
335,Facebook,Story,89511,2993,1062,446986,20.93,#tech,Evening,2024-09-04
336,LinkedIn,Image,399891,7535,6758,986745,41.97,#viral,Night,2026-04-18
337,YouTube,Video,19013,954,218,389714,5.18,#trending,Evening,2024-06-28
338,Instagram,Short,68401,5272,7447,344622,23.54,#foodie,Morning,2025-10-19
339,Facebook,Short,12163,735,905,657006,2.1,#foodie,Morning,2025-09-27
340,LinkedIn,Story,109148,6883,5123,509240,23.79,#fitness,Morning,2025-04-26
341,Instagram,Image,71616,5469,4096,237815,34.14,#travel,Night,2024-08-07
342,YouTube,Video,16333,1107,967,49719,37.02,#fitness,Afternoon,2024-09-11
343,YouTube,Video,66971,2108,2973,669158,10.77,#viral,Night,2025-03-28
344,Facebook,Image,8208,689,392,916041,1.01,#fitness,Morning,2024-07-05
345,TikTok,Reel,111227,5791,5107,511869,23.86,#fitness,Morning,2024-10-24
346,Twitter,Reel,42353,904,71,109214,39.67,#fitness,Night,2026-03-28
347,Twitter,Image,116695,9318,2610,907355,14.18,#fashion,Evening,2025-06-08
348,Twitter,Reel,131382,4625,9180,546026,26.59,#viral,Afternoon,2025-08-11
349,TikTok,Story,124572,1213,559,481966,26.21,#viral,Evening,2025-12-14
350,YouTube,Carousel,169752,16456,22162,404886,51.46,#marketing,Morning,2025-06-12
351,TikTok,Carousel,236497,9243,8898,715236,35.6,#fitness,Morning,2026-01-02
352,Instagram,Carousel,275959,75,54,957453,28.84,#trending,Afternoon,2025-10-29
353,Instagram,Carousel,23548,1658,1075,594677,4.42,#tech,Evening,2024-10-24
354,Twitter,Carousel,154983,549,321,583849,26.69,#fashion,Night,2024-09-22
355,TikTok,Short,66115,2647,1043,442221,15.79,#foodie,Night,2026-05-08
356,LinkedIn,Story,1968,53,35,136785,1.5,#foodie,Night,2024-09-07
357,LinkedIn,Reel,54370,368,18,188086,29.11,#foodie,Morning,2024-07-08
358,Instagram,Reel,63079,4316,8384,702630,10.79,#fashion,Morning,2024-08-11
359,LinkedIn,Image,440,22,34,1484,33.42,#tech,Night,2025-01-30
360,YouTube,Reel,84118,2542,423,661213,13.17,#travel,Morning,2025-08-11
361,TikTok,Carousel,32377,2231,517,65397,53.71,#trending,Afternoon,2024-11-30
362,Twitter,Story,92847,7667,6205,216029,49.4,#trending,Morning,2024-12-07
363,Twitter,Reel,70646,576,718,385070,18.68,#marketing,Night,2026-04-11
364,Twitter,Image,1817,42,63,3735,51.46,#trending,Evening,2025-12-23
365,TikTok,Image,430805,10147,18309,891119,51.54,#foodie,Afternoon,2026-04-28
366,YouTube,Carousel,153127,2754,3203,322232,49.37,#travel,Evening,2024-09-16
367,Instagram,Reel,169866,11516,19960,646677,31.13,#trending,Afternoon,2024-09-03
368,LinkedIn,Carousel,125802,5899,5956,986814,13.95,#foodie,Night,2024-12-17
369,Twitter,Image,77961,7319,8450,887290,10.56,#fitness,Night,2025-01-11
370,LinkedIn,Reel,113108,10620,16901,687601,20.45,#tech,Morning,2024-06-06
371,Facebook,Carousel,314604,886,722,695799,45.45,#travel,Evening,2024-10-13
372,YouTube,Carousel,2531,188,330,219058,1.39,#tech,Morning,2025-01-18
373,Facebook,Reel,15068,1395,2502,286080,6.63,#tech,Night,2025-10-26
374,YouTube,Story,171933,5148,695,594810,29.89,#viral,Evening,2025-12-29
375,Instagram,Carousel,69111,4445,1330,345246,21.69,#viral,Night,2026-03-23
376,Facebook,Carousel,84896,8420,9165,657759,15.58,#fitness,Night,2025-01-14
377,LinkedIn,Image,67592,361,50,284587,23.9,#tech,Afternoon,2024-05-23
378,Twitter,Carousel,271031,13046,11362,580471,50.9,#marketing,Night,2025-04-11
379,LinkedIn,Short,97302,360,62,689690,14.17,#marketing,Evening,2024-09-27
380,LinkedIn,Story,210382,687,169,480022,44.01,#fitness,Afternoon,2024-10-24
381,Facebook,Short,344869,21099,29257,800742,49.36,#trending,Afternoon,2025-02-01
382,TikTok,Carousel,90236,6131,10430,347214,30.76,#marketing,Evening,2026-04-07
383,Instagram,Reel,214520,19663,874,445960,52.71,#foodie,Morning,2026-02-04
384,Facebook,Short,27764,1567,629,134917,22.21,#trending,Evening,2025-07-28
385,Twitter,Reel,149754,12866,15848,651827,27.38,#marketing,Afternoon,2024-09-10
386,Twitter,Reel,180955,3814,4692,956466,19.81,#tech,Night,2024-10-20
387,TikTok,Reel,72965,2535,2211,949067,8.19,#foodie,Night,2026-01-06
388,LinkedIn,Story,254165,5231,4711,723569,36.5,#travel,Evening,2025-02-11
389,Instagram,Short,101376,3988,7809,481330,23.51,#fashion,Evening,2025-11-12
390,LinkedIn,Reel,34711,2751,4400,461816,9.06,#viral,Morning,2026-01-20
391,Twitter,Story,13782,521,551,39748,37.37,#fitness,Morning,2025-01-29
392,Instagram,Short,7628,280,142,530415,1.52,#trending,Afternoon,2026-02-08
393,TikTok,Video,2119,90,149,205216,1.15,#travel,Afternoon,2025-09-13
394,Twitter,Image,101963,7099,9102,226232,52.23,#travel,Night,2024-12-11
395,Facebook,Image,117887,5906,5857,361943,35.82,#foodie,Night,2024-05-28
396,Facebook,Reel,169850,12598,17719,585527,34.19,#tech,Night,2025-11-29
397,YouTube,Short,131424,7824,8608,281361,52.55,#tech,Evening,2024-08-21
398,YouTube,Reel,267565,15508,3660,918286,31.22,#marketing,Morning,2024-06-11
399,TikTok,Short,45110,2896,2144,185289,27.07,#fitness,Evening,2025-09-20
400,TikTok,Carousel,130818,3920,2345,890727,15.39,#foodie,Afternoon,2025-06-21
401,LinkedIn,Video,139301,10420,20539,614380,27.71,#fitness,Night,2025-03-26
402,Twitter,Short,1274,114,35,7347,19.37,#fitness,Evening,2025-12-21
403,YouTube,Story,10878,799,439,37937,31.94,#marketing,Night,2025-09-20
404,LinkedIn,Reel,175664,3480,542,633666,28.36,#tech,Morning,2024-09-21
405,Facebook,Short,70199,5293,7228,208433,39.69,#foodie,Evening,2025-09-10
406,LinkedIn,Carousel,146590,2689,1464,592237,25.45,#viral,Afternoon,2025-02-15
407,Facebook,Reel,116033,10621,4977,259107,50.8,#travel,Night,2025-03-03
408,Instagram,Reel,45776,673,1069,754717,6.3,#tech,Night,2026-03-02
409,TikTok,Reel,241683,9660,6351,732000,35.2,#fitness,Morning,2025-07-24
410,LinkedIn,Image,311069,17041,21752,909138,38.48,#travel,Morning,2025-08-05
411,LinkedIn,Video,58650,5617,6814,271840,26.15,#travel,Evening,2026-03-19
412,TikTok,Story,107838,10428,10024,634819,20.21,#fashion,Night,2025-10-05
413,LinkedIn,Short,25722,381,722,86454,31.03,#travel,Night,2025-02-13
414,Facebook,Carousel,80611,7936,11919,402708,24.95,#marketing,Evening,2025-11-17
415,Facebook,Image,10755,858,1304,199235,6.48,#viral,Night,2025-08-02
416,Twitter,Reel,296000,24129,2382,878896,36.7,#foodie,Afternoon,2025-05-05
417,Instagram,Video,34066,559,864,696469,5.1,#foodie,Night,2024-07-22
418,Facebook,Video,16383,296,549,314725,5.47,#foodie,Night,2024-12-31
419,LinkedIn,Reel,150367,5269,6138,445029,36.35,#trending,Night,2025-04-27
420,TikTok,Carousel,47531,1870,147,541908,9.14,#fashion,Night,2024-12-25
421,LinkedIn,Short,110045,1799,3205,909926,12.64,#fashion,Evening,2025-09-26
422,Twitter,Image,161082,1797,705,610769,26.78,#fitness,Evening,2025-07-17
423,Facebook,Short,90501,3316,1450,612320,15.56,#marketing,Afternoon,2025-10-26
424,Instagram,Reel,91202,5240,8196,304012,34.42,#tech,Afternoon,2025-11-29
425,YouTube,Video,366814,30499,17699,851353,48.75,#viral,Evening,2025-12-10
426,YouTube,Image,65929,4223,6749,626925,12.27,#travel,Morning,2025-02-07
427,Facebook,Short,27039,418,480,162332,17.21,#marketing,Afternoon,2026-01-28
428,Instagram,Short,39037,192,199,551149,7.15,#travel,Night,2026-04-08
429,YouTube,Image,108944,4871,4490,244705,48.35,#fitness,Night,2024-05-15
430,YouTube,Short,471,34,31,3159,16.97,#foodie,Night,2025-06-29
431,Twitter,Image,19455,1464,1657,292223,7.73,#travel,Morning,2026-01-27
432,Instagram,Video,89782,5429,2474,851951,11.47,#viral,Evening,2024-06-17
433,Instagram,Story,335554,14936,11506,711944,50.85,#trending,Afternoon,2025-04-10
434,Instagram,Video,200025,16634,23981,702025,34.28,#fitness,Evening,2025-10-11
435,YouTube,Short,51016,430,653,178704,29.15,#fashion,Evening,2026-04-08
436,Facebook,Reel,123460,2529,1385,302260,42.14,#foodie,Evening,2025-10-27
437,Instagram,Reel,124438,754,835,842761,14.95,#fashion,Morning,2024-06-24
438,LinkedIn,Carousel,1190,56,88,5475,24.37,#trending,Night,2024-08-19
439,Facebook,Reel,166445,5420,3221,382462,45.78,#travel,Morning,2025-01-13
440,Twitter,Image,196208,13734,18434,789539,28.93,#fashion,Evening,2026-02-10
441,LinkedIn,Video,93871,6593,3934,384761,27.13,#viral,Afternoon,2024-12-03
442,LinkedIn,Story,136747,3448,5022,584578,24.84,#fitness,Night,2025-07-13
443,Facebook,Short,293987,1397,184,609015,48.53,#foodie,Night,2024-10-04
444,Instagram,Story,109414,3326,4302,746997,15.67,#trending,Night,2026-03-24
445,Twitter,Video,203688,41,78,661249,30.82,#marketing,Evening,2024-10-24
446,Instagram,Story,119624,6076,434,265103,47.58,#foodie,Morning,2025-07-12
447,Facebook,Carousel,108201,6427,5690,350330,34.34,#marketing,Night,2026-04-23
448,TikTok,Short,140322,6512,9683,339768,46.07,#trending,Afternoon,2025-02-17
449,Instagram,Video,22282,1195,749,212765,11.39,#fashion,Morning,2025-12-21
450,Instagram,Carousel,13184,499,711,65234,22.07,#viral,Morning,2026-01-10
451,Instagram,Short,225326,18481,30763,867769,31.64,#fashion,Night,2026-04-09
452,Instagram,Short,127071,5578,9699,796659,17.87,#viral,Evening,2024-08-12
453,YouTube,Carousel,77162,6836,814,754654,11.24,#tech,Morning,2025-04-26
454,LinkedIn,Story,19028,452,166,141065,13.93,#viral,Evening,2024-11-26
455,Facebook,Video,369,30,23,3074,13.73,#trending,Afternoon,2025-10-07
456,YouTube,Reel,41046,709,593,274938,15.4,#trending,Afternoon,2024-12-11
457,Instagram,Reel,69044,6350,11514,725929,11.97,#marketing,Morning,2026-01-31
458,LinkedIn,Image,17062,926,1083,200943,9.49,#trending,Evening,2024-11-16
459,Twitter,Carousel,123724,5464,1010,695464,18.72,#travel,Morning,2025-08-04
460,YouTube,Carousel,122434,5509,3777,749836,17.57,#foodie,Night,2025-11-30
461,YouTube,Carousel,41795,3980,3370,123236,39.88,#fitness,Evening,2025-12-13
462,TikTok,Video,192842,16007,26214,428712,54.83,#marketing,Night,2025-12-05
463,TikTok,Reel,152149,5955,3536,481637,33.56,#fitness,Morning,2025-10-06
464,TikTok,Reel,99305,14,25,579632,17.14,#marketing,Night,2025-11-20
465,Instagram,Image,117556,3900,3091,258932,48.1,#travel,Afternoon,2025-02-24
466,TikTok,Story,64053,5919,5483,955096,7.9,#trending,Night,2024-10-02
467,TikTok,Image,32204,3065,1625,73205,50.4,#trending,Evening,2025-07-23
468,LinkedIn,Story,156919,10962,17870,337856,54.98,#travel,Night,2026-01-14
469,Twitter,Video,71388,5959,2991,205978,39.0,#fashion,Afternoon,2024-05-18
470,LinkedIn,Image,18408,895,345,68138,28.84,#trending,Afternoon,2025-10-14
471,LinkedIn,Short,69578,1837,811,169416,42.63,#viral,Afternoon,2024-11-03
472,YouTube,Video,170719,5796,2681,525395,34.11,#marketing,Night,2025-09-15
473,LinkedIn,Short,63715,5593,454,152569,45.72,#fitness,Morning,2024-10-07
474,Facebook,Reel,377112,6294,4558,921069,42.12,#trending,Evening,2026-03-01
475,YouTube,Video,42148,1529,2422,355831,12.96,#foodie,Night,2024-08-18
476,Twitter,Short,177139,871,1074,465283,38.49,#fashion,Afternoon,2025-06-14
477,Facebook,Reel,458580,45710,84430,950019,61.97,#fitness,Night,2025-10-24
478,Twitter,Story,82029,3109,1615,954027,9.09,#fitness,Morning,2026-04-25
479,Twitter,Image,51677,2811,4533,370533,15.93,#fashion,Night,2025-04-27
480,Instagram,Video,191575,2621,4997,534163,37.29,#fashion,Morning,2025-06-03
481,TikTok,Video,140591,5585,9202,608446,25.54,#foodie,Morning,2025-12-08
482,YouTube,Image,97180,5668,7820,534480,20.71,#trending,Afternoon,2025-04-24
483,LinkedIn,Story,146,17,5,15689,1.07,#viral,Night,2025-11-05
484,TikTok,Short,159221,8250,9769,633295,27.99,#travel,Evening,2024-12-23
485,Twitter,Carousel,188606,11481,5516,490033,41.96,#viral,Evening,2024-07-06
486,Twitter,Story,130968,12133,12022,575317,26.96,#foodie,Morning,2025-06-11
487,Twitter,Image,199848,18732,8942,584006,38.96,#travel,Morning,2026-04-22
488,Twitter,Short,90651,5464,2137,783531,12.54,#foodie,Evening,2026-04-05
489,Instagram,Short,328252,6780,13046,936655,37.16,#marketing,Evening,2026-02-26
490,Facebook,Reel,107704,2925,5357,373335,31.07,#trending,Night,2026-03-17
491,Twitter,Carousel,214091,14614,13796,692759,35.01,#marketing,Evening,2024-12-12
492,TikTok,Video,25975,1292,2333,996795,2.97,#travel,Morning,2026-01-27
493,Facebook,Image,26364,1747,3369,261419,12.04,#fitness,Evening,2025-05-15
494,TikTok,Video,104226,2563,197,797633,13.41,#fitness,Afternoon,2024-11-06
495,Facebook,Image,53574,5203,1105,148044,40.45,#fitness,Morning,2025-11-05
496,Instagram,Video,349145,13625,15683,730272,51.82,#trending,Evening,2026-04-19
497,Instagram,Video,15797,98,160,200296,8.02,#tech,Afternoon,2025-07-21
498,YouTube,Short,15913,1277,1500,683146,2.74,#viral,Afternoon,2025-10-11
499,Facebook,Carousel,47738,1348,1650,172476,29.42,#travel,Evening,2025-11-21
500,TikTok,Story,144023,7604,1016,460305,33.16,#tech,Evening,2024-12-29
501,Twitter,Image,42914,4157,6781,296499,18.16,#marketing,Night,2025-11-09
502,Instagram,Short,15782,952,1078,692059,2.57,#marketing,Morning,2025-11-08
503,Facebook,Video,19321,233,74,769776,2.55,#marketing,Evening,2024-05-24
504,YouTube,Reel,158959,10498,9747,411757,43.52,#viral,Night,2025-11-05
505,Instagram,Video,153824,10707,652,323322,51.09,#fitness,Morning,2025-12-28
506,TikTok,Image,28749,2704,510,867780,3.68,#fashion,Morning,2025-05-17
507,YouTube,Reel,153946,15042,18683,768521,24.42,#fitness,Afternoon,2026-04-19
508,Facebook,Reel,6887,306,62,18066,40.16,#trending,Morning,2024-11-13
509,Facebook,Short,15121,92,176,62862,24.48,#fashion,Morning,2025-03-16
510,Instagram,Image,13218,722,763,31641,46.47,#viral,Evening,2024-09-07
511,LinkedIn,Video,273879,16838,29870,764300,41.95,#marketing,Night,2025-01-14
512,TikTok,Video,4142,404,445,436427,1.14,#viral,Evening,2026-03-07
513,Facebook,Reel,17459,1079,938,122651,15.88,#foodie,Night,2024-06-03
514,Facebook,Short,9386,369,128,23040,42.89,#trending,Night,2024-07-21
515,Facebook,Image,13666,329,71,498160,2.82,#tech,Morning,2025-03-28
516,Instagram,Short,22051,510,125,110804,20.47,#tech,Afternoon,2024-10-12
517,Instagram,Video,380160,30869,55453,908039,51.37,#fashion,Evening,2026-01-06
518,Instagram,Story,101186,4323,1837,647276,16.58,#viral,Night,2025-08-30
519,YouTube,Video,2830,140,260,342433,0.94,#foodie,Afternoon,2025-01-18
520,YouTube,Story,55763,305,513,128387,44.07,#viral,Afternoon,2025-09-20
521,Facebook,Short,1003,66,42,153699,0.72,#marketing,Evening,2025-09-22
522,LinkedIn,Carousel,46446,2472,168,337467,14.55,#tech,Morning,2025-05-22
523,LinkedIn,Image,319763,14051,22098,776620,45.83,#foodie,Afternoon,2024-07-24
524,Instagram,Short,123197,6686,643,853037,15.3,#marketing,Afternoon,2024-10-08
525,Instagram,Short,39092,3422,4844,821132,5.77,#fitness,Morning,2025-01-29
526,Instagram,Image,13392,1228,2073,27990,59.64,#travel,Morning,2024-05-26
527,LinkedIn,Carousel,307978,4457,3031,830775,37.97,#travel,Evening,2024-09-07
528,Facebook,Carousel,40404,1383,2426,769587,5.75,#trending,Evening,2026-02-13
529,Instagram,Image,50357,2450,2714,278545,19.93,#tech,Night,2025-10-16
530,LinkedIn,Short,45637,3935,1994,274257,18.8,#tech,Night,2024-11-14
531,Instagram,Reel,229395,9134,17984,881643,29.09,#marketing,Evening,2024-12-26
532,YouTube,Video,11310,287,484,74473,16.22,#fashion,Morning,2026-04-20
533,TikTok,Carousel,223481,16155,15430,772676,33.01,#fashion,Night,2024-08-11
534,Instagram,Story,120364,8326,2188,478643,27.34,#marketing,Afternoon,2025-02-13
535,Twitter,Video,14205,1040,918,264658,6.11,#viral,Afternoon,2025-05-15
536,TikTok,Carousel,97407,1600,1460,201273,49.92,#trending,Morning,2026-02-24
537,TikTok,Story,94624,4088,6488,590223,17.82,#viral,Night,2024-09-10
538,TikTok,Image,86070,274,89,675163,12.8,#foodie,Morning,2025-11-05
539,TikTok,Reel,73722,3134,5284,713202,11.52,#tech,Night,2025-07-29
540,LinkedIn,Video,57957,726,45,814574,7.21,#marketing,Afternoon,2025-03-06
541,Twitter,Short,14237,1173,744,656134,2.46,#travel,Night,2026-02-10
542,TikTok,Reel,253544,7099,12414,942815,28.96,#tech,Afternoon,2024-05-17
543,LinkedIn,Carousel,421784,13561,7166,932120,47.47,#foodie,Morning,2024-12-30
544,TikTok,Story,102609,6635,10536,411127,29.13,#marketing,Evening,2025-11-26
545,Facebook,Reel,5290,37,9,372427,1.43,#marketing,Afternoon,2025-02-27
546,YouTube,Video,13734,1291,2552,46142,38.09,#marketing,Morning,2025-10-05
547,Facebook,Reel,97295,7072,4838,369558,29.55,#fitness,Morning,2026-04-16
548,TikTok,Reel,66581,2150,1735,886232,7.95,#tech,Morning,2025-10-20
549,Twitter,Carousel,3468,102,157,390862,0.95,#marketing,Night,2025-09-25
550,Twitter,Carousel,24272,2390,968,419306,6.59,#viral,Evening,2024-07-12
551,TikTok,Carousel,281432,6907,6772,641993,45.97,#fitness,Morning,2024-11-29
552,TikTok,Story,17654,1725,388,249523,7.92,#fitness,Morning,2024-06-20
553,TikTok,Video,50354,3927,3572,125675,46.03,#foodie,Morning,2025-08-08
554,YouTube,Story,350262,2673,2291,727768,48.81,#foodie,Afternoon,2024-08-17
555,Facebook,Short,55263,2733,3656,774650,7.96,#trending,Afternoon,2024-07-09
556,LinkedIn,Image,169047,1728,2938,651950,26.65,#tech,Morning,2025-01-05
557,YouTube,Story,103820,9565,1934,952260,12.11,#travel,Evening,2025-12-27
558,Facebook,Story,225201,14496,27868,583185,45.88,#travel,Evening,2024-06-20
559,Facebook,Image,106728,5334,1233,895881,12.65,#fitness,Night,2025-12-18
560,TikTok,Reel,53037,4912,2243,299272,20.11,#viral,Afternoon,2025-11-30
561,Twitter,Reel,15114,1127,188,60476,27.17,#fashion,Night,2026-01-30
562,Instagram,Image,46760,27,12,566993,8.25,#trending,Morning,2026-03-17
563,Facebook,Reel,79910,6949,3926,528200,17.19,#tech,Morning,2024-09-11
564,Facebook,Story,12991,1191,1905,627292,2.56,#foodie,Morning,2025-08-01
565,LinkedIn,Reel,210103,13070,2769,930693,24.28,#travel,Night,2025-12-17
566,Facebook,Image,82001,2187,398,274396,30.83,#fitness,Night,2026-04-27
567,YouTube,Image,39365,1788,2654,753376,5.81,#trending,Night,2025-12-04
568,Instagram,Reel,232836,4343,7075,724326,33.72,#foodie,Evening,2024-12-29
569,Twitter,Story,339933,2474,1392,819437,41.96,#marketing,Afternoon,2024-06-18
570,TikTok,Video,158578,13959,26062,549638,36.13,#foodie,Afternoon,2024-09-11
571,TikTok,Carousel,47820,4355,5199,947693,6.05,#tech,Evening,2025-02-24
572,YouTube,Short,327654,18888,14240,916978,39.34,#travel,Evening,2025-10-23
573,LinkedIn,Reel,49957,4978,1043,370389,15.11,#trending,Afternoon,2026-02-20
574,TikTok,Reel,154259,9127,14452,568379,31.29,#fitness,Evening,2025-11-26
575,Twitter,Short,58782,5876,3684,268404,25.46,#travel,Afternoon,2025-11-07
576,LinkedIn,Video,168948,1222,258,397091,42.92,#travel,Evening,2024-06-15
577,Facebook,Story,102062,7675,9882,234543,51.0,#tech,Afternoon,2024-08-25
578,Twitter,Video,34744,2939,1789,110773,35.63,#trending,Morning,2025-09-18
579,YouTube,Short,1398,83,156,14661,11.17,#travel,Evening,2025-02-28
580,Twitter,Short,26663,1219,1641,165699,17.82,#viral,Evening,2025-07-11
581,TikTok,Story,10562,238,391,73762,15.17,#tech,Morning,2026-04-10
582,Instagram,Reel,274324,19950,26802,861467,37.27,#marketing,Night,2025-08-02
583,LinkedIn,Carousel,467848,28006,20802,992351,52.06,#travel,Afternoon,2025-06-18
584,TikTok,Video,162856,2130,3032,740960,22.68,#trending,Afternoon,2026-01-23
585,Twitter,Short,172928,8219,1365,584838,31.21,#fitness,Evening,2025-02-24
586,LinkedIn,Carousel,176653,592,481,657415,27.03,#tech,Afternoon,2024-06-09
587,TikTok,Carousel,104164,4167,6181,553605,20.68,#marketing,Morning,2024-09-21
588,TikTok,Reel,77226,4983,8705,270997,33.55,#trending,Night,2026-05-05
589,Twitter,Carousel,173503,7387,3008,833208,22.07,#fashion,Morning,2025-09-21
590,TikTok,Reel,173848,6609,368,362290,49.91,#travel,Morning,2025-02-01
591,Twitter,Story,22354,1203,2163,648987,3.96,#tech,Morning,2026-02-23
592,YouTube,Video,23621,264,236,80380,30.01,#foodie,Morning,2025-02-11
593,LinkedIn,Short,79553,4333,2445,189060,45.66,#fitness,Evening,2024-09-17
594,YouTube,Story,22896,2090,1714,287653,9.28,#viral,Evening,2025-06-11
595,Facebook,Image,257763,24676,46436,683208,48.14,#foodie,Morning,2025-10-22
596,LinkedIn,Image,210541,10119,7291,481097,47.38,#marketing,Afternoon,2024-05-14
597,Twitter,Reel,186508,1961,2668,624727,30.6,#travel,Night,2025-04-12
598,Instagram,Reel,117136,5464,5478,469962,27.25,#foodie,Afternoon,2024-08-11
599,Twitter,Short,167182,15875,26069,787330,26.56,#tech,Morning,2025-05-05
600,YouTube,Image,115415,6440,7416,684996,18.87,#tech,Morning,2025-08-29
601,Facebook,Reel,47486,2084,3869,283196,18.87,#foodie,Morning,2024-11-08
602,LinkedIn,Video,227928,7346,2459,872340,27.25,#tech,Night,2025-10-28
